,EUR.USD_model_10000000_reward_1305613.76.pkl,EUR.USD_model_2000020_reward_65.73.pkl,EUR.USD_model_4000020_reward_33.81.pkl,EUR.USD_model_6000020_reward_956.02.pkl,EUR.USD_model_6501540_reward_125.63.pkl,EUR.USD_model_8249280_reward_-60.46.pkl,EUR.USD_model_8000020_reward_1882.94.pkl,total
2017-01-03 21:00:00,99.7378505743764,100.61714461199563,100.6136689403773,99.69703404259386,99.75764673852183,99.7973973401791,99.69970399393688,99.81535066903996
2017-01-03 22:00:00,99.7378505743764,100.61714461199563,100.6136689403773,99.69703404259386,99.75764673852183,99.7973973401791,99.69970399393688,99.81535066903996
2017-01-03 23:00:00,99.7378505743764,100.61714461199563,100.6136689403773,99.69703404259386,99.75764673852183,99.7973973401791,99.69970399393688,99.81535066903996
2017-01-04 00:00:00,99.7378505743764,100.61226156288289,100.67182943450115,99.84202319826491,99.9035286390722,99.85555783430297,99.84437040320697,100.36232607366648
2017-01-04 01:00:00,99.7378505743764,100.61226156288289,100.67182943450115,99.84202319826491,99.9035286390722,99.85555783430297,99.84437040320697,100.36232607366648
2017-01-04 02:00:00,99.7378505743764,100.61226156288289,100.67182943450115,99.84202319826491,99.9035286390722,99.85555783430297,99.84437040320697,100.36232607366648
2017-01-04 03:00:00,99.7378505743764,100.61226156288289,100.67182943450115,99.84202319826491,99.9035286390722,99.85555783430297,99.84437040320697,100.36232607366648
2017-01-04 04:00:00,99.63745939022652,100.4858879101077,100.5192060410306,99.84297864574876,99.90448996955358,99.83223260296016,99.84532372386114,99.9624827105474
2017-01-04 05:00:00,99.63745939022652,100.4858879101077,100.5192060410306,99.84297864574876,99.90448996955358,99.83223260296016,99.84532372386114,99.9624827105474
2017-01-04 06:00:00,99.63745939022652,100.4858879101077,100.5192060410306,99.84297864574876,99.90448996955358,99.83223260296016,99.84532372386114,99.9624827105474
2017-01-04 07:00:00,99.63745939022652,100.4858879101077,100.5192060410306,99.84297864574876,99.90448996955358,99.83223260296016,99.84532372386114,99.9624827105474
2017-01-04 08:00:00,99.6319398847742,100.61373680056515,100.51368078098301,100.04171172238517,100.10444670968192,99.83574411383724,100.04361441992822,100.67977885921388
2017-01-04 09:00:00,99.6319398847742,100.61373680056515,100.51368078098301,100.04171172238517,100.10444670968192,99.83574411383724,100.04361441992822,100.67977885921388
2017-01-04 10:00:00,99.6319398847742,100.61373680056515,100.51368078098301,100.04171172238517,100.10444670968192,99.83574411383724,100.04361441992822,100.67977885921388
2017-01-04 11:00:00,99.6319398847742,100.61373680056515,100.51368078098301,100.04171172238517,100.10444670968192,99.83574411383724,100.04361441992822,100.67977885921388
2017-01-04 12:00:00,99.47547390412606,100.69041031992758,100.35705167006941,100.09378361025385,100.15683922091748,99.67952181813622,100.09557039558042,100.44355536607002
2017-01-04 13:00:00,99.47547390412606,100.69041031992758,100.35705167006941,100.09378361025385,100.15683922091748,99.67952181813622,100.09557039558042,100.44355536607002
2017-01-04 14:00:00,99.47547390412606,100.69041031992758,100.35705167006941,100.09378361025385,100.15683922091748,99.67952181813622,100.09557039558042,100.44355536607002
2017-01-04 15:00:00,99.47547390412606,100.69041031992758,100.35705167006941,100.09378361025385,100.15683922091748,99.67952181813622,100.09557039558042,100.44355536607002
2017-01-04 16:00:00,99.39124145135382,100.73329956982099,100.27273139716962,100.35247101650057,100.4171194487528,99.59542055158552,100.35368196269658,101.01086982493888
2017-01-04 17:00:00,99.39124145135382,100.73329956982099,100.27273139716962,100.35247101650057,100.4171194487528,99.59542055158552,100.35368196269658,101.01086982493888
2017-01-04 18:00:00,99.39124145135382,100.73329956982099,100.27273139716962,100.35247101650057,100.4171194487528,99.59542055158552,100.35368196269658,101.01086982493888
2017-01-04 19:00:00,99.39124145135382,100.73329956982099,100.27273139716962,100.35247101650057,100.4171194487528,99.59542055158552,100.35368196269658,101.01086982493888
2017-01-04 20:00:00,99.24605446010824,101.10862895649483,100.17341349187846,100.28511196889063,100.48200432138691,99.45045967904088,100.28647285657767,100.9270501614366
2017-01-04 21:00:00,99.24605446010824,101.10862895649483,100.17341349187846,100.28511196889063,100.48200432138691,99.45045967904088,100.28647285657767,100.9270501614366
2017-01-04 22:00:00,99.24605446010824,101.10862895649483,100.17341349187846,100.28511196889063,100.48200432138691,99.45045967904088,100.28647285657767,100.9270501614366
2017-01-04 23:00:00,99.24605446010824,101.10862895649483,100.17341349187846,100.28511196889063,100.48200432138691,99.45045967904088,100.28647285657767,100.9270501614366
2017-01-05 00:00:00,99.14070389951847,100.8629100627042,100.06885980987408,100.23208463353812,100.53465837005632,99.3452731946655,100.23356356027132,100.31295795768699
2017-01-05 01:00:00,99.14070389951847,100.8629100627042,100.06885980987408,100.23208463353812,100.53465837005632,99.3452731946655,100.23356356027132,100.31295795768699
2017-01-05 02:00:00,99.14070389951847,100.8629100627042,100.06885980987408,100.23208463353812,100.53465837005632,99.3452731946655,100.23356356027132,100.31295795768699
2017-01-05 03:00:00,99.14070389951847,100.8629100627042,100.06885980987408,100.23208463353812,100.53465837005632,99.3452731946655,100.23356356027132,100.31295795768699
2017-01-05 04:00:00,99.31732807399243,101.23243712498777,100.24414798744863,100.16663648089585,100.59964579949515,99.52162228919916,100.16826109546076,101.14498327853872
2017-01-05 05:00:00,99.31732807399243,101.23243712498777,100.24414798744863,100.16663648089585,100.59964579949515,99.52162228919916,100.16826109546076,101.14498327853872
2017-01-05 06:00:00,99.31732807399243,101.23243712498777,100.24414798744863,100.16663648089585,100.59964579949515,99.52162228919916,100.16826109546076,101.14498327853872
2017-01-05 07:00:00,99.31732807399243,101.23243712498777,100.24414798744863,100.16663648089585,100.59964579949515,99.52162228919916,100.16826109546076,101.14498327853872
2017-01-05 08:00:00,99.19325919056439,100.96418609325305,100.1210175692339,100.63050623429483,100.13904146383746,99.71959940743115,100.63109827305964,101.2936126587334
2017-01-05 09:00:00,99.19325919056439,100.96418609325305,100.1210175692339,100.63050623429483,100.13904146383746,99.71959940743115,100.63109827305964,101.2936126587334
2017-01-05 10:00:00,99.19325919056439,100.96418609325305,100.1210175692339,100.63050623429483,100.13904146383746,99.71959940743115,100.63109827305964,101.2936126587334
2017-01-05 11:00:00,99.19325919056439,100.96418609325305,100.1210175692339,100.63050623429483,100.13904146383746,99.71959940743115,100.63109827305964,101.2936126587334
2017-01-05 12:00:00,98.86808832587387,100.95676089959723,100.46029207660226,100.63050623429483,100.13714402064218,99.73764156670265,100.63300491436796,101.31834246513996
2017-01-05 13:00:00,98.86808832587387,100.95676089959723,100.46029207660226,100.63050623429483,100.13714402064218,99.73764156670265,100.63300491436796,101.31834246513996
2017-01-05 14:00:00,98.86808832587387,100.95676089959723,100.46029207660226,100.63050623429483,100.13714402064218,99.73764156670265,100.63300491436796,101.31834246513996
2017-01-05 15:00:00,98.86808832587387,100.95676089959723,100.46029207660226,100.63050623429483,100.13714402064218,99.73764156670265,100.63300491436796,101.31834246513996
2017-01-05 16:00:00,98.8647286269029,100.97504577428168,100.42160808705638,100.63050623429483,100.09457453832765,99.6989719888141,100.59201212623876,101.17235180297526
2017-01-05 17:00:00,98.8647286269029,100.97504577428168,100.42160808705638,100.63050623429483,100.09457453832765,99.6989719888141,100.59201212623876,101.17235180297526
2017-01-05 18:00:00,98.8647286269029,100.97504577428168,100.42160808705638,100.63050623429483,100.09457453832765,99.6989719888141,100.59201212623876,101.17235180297526
2017-01-05 19:00:00,98.8647286269029,100.97504577428168,100.42160808705638,100.63050623429483,100.09457453832765,99.6989719888141,100.59201212623876,101.17235180297526
2017-01-05 20:00:00,98.8647286269029,100.90334157298157,100.39858956007711,100.63050623429483,100.04716485259962,99.80767122909837,100.54410776336675,101.09101426638014
2017-01-05 21:00:00,98.8647286269029,100.90334157298157,100.39858956007711,100.63050623429483,100.04716485259962,99.80767122909837,100.54410776336675,101.09101426638014
2017-01-05 22:00:00,98.8647286269029,100.90334157298157,100.39858956007711,100.63050623429483,100.04716485259962,99.80767122909837,100.54410776336675,101.09101426638014
2017-01-05 23:00:00,98.8647286269029,100.90334157298157,100.39858956007711,100.63050623429483,100.04716485259962,99.80767122909837,100.54410776336675,101.09101426638014
2017-01-06 00:00:00,98.88516084618138,100.86418730516637,100.39457652953088,100.63050623429483,100.11014189782043,99.81167966095266,100.60774191703251,101.19889881803803
2017-01-06 01:00:00,98.88516084618138,100.86418730516637,100.39457652953088,100.63050623429483,100.11014189782043,99.81167966095266,100.60774191703251,101.19889881803803
2017-01-06 02:00:00,98.88516084618138,100.86418730516637,100.39457652953088,100.63050623429483,100.11014189782043,99.81167966095266,100.60774191703251,101.19889881803803
2017-01-06 03:00:00,98.88516084618138,100.86418730516637,100.39457652953088,100.63050623429483,100.11014189782043,99.81167966095266,100.60774191703251,101.19889881803803
2017-01-06 04:00:00,98.79968228429917,100.87253616194118,100.32360270606002,100.63050623429483,100.0443344236009,99.72632364146698,100.54124780140424,100.83313768012628
2017-01-06 05:00:00,98.79968228429917,100.87253616194118,100.32360270606002,100.63050623429483,100.0443344236009,99.72632364146698,100.54124780140424,100.83313768012628
2017-01-06 06:00:00,98.79968228429917,100.87253616194118,100.32360270606002,100.63050623429483,100.0443344236009,99.72632364146698,100.54124780140424,100.83313768012628
2017-01-06 07:00:00,98.79968228429917,100.87253616194118,100.32360270606002,100.63050623429483,100.0443344236009,99.72632364146698,100.54124780140424,100.83313768012628
2017-01-06 08:00:00,99.06768827252107,101.09695988147521,100.59168465646839,100.63050623429483,99.94479767048037,99.9939454152688,100.44067247238945,101.6611590299571
2017-01-06 09:00:00,99.06768827252107,101.09695988147521,100.59168465646839,100.63050623429483,99.94479767048037,99.9939454152688,100.44067247238945,101.6611590299571
2017-01-06 10:00:00,99.06768827252107,101.09695988147521,100.59168465646839,100.63050623429483,99.94479767048037,99.9939454152688,100.44067247238945,101.6611590299571
2017-01-06 11:00:00,99.06768827252107,101.09695988147521,100.59168465646839,100.63050623429483,99.94479767048037,99.9939454152688,100.44067247238945,101.6611590299571
2017-01-06 12:00:00,98.88658853032383,101.25223938458082,100.56428597254998,100.63050623429483,100.0585784210427,99.88223251312611,100.32412902241735,101.4934645053946
2017-01-06 13:00:00,98.88658853032383,101.25223938458082,100.56428597254998,100.63050623429483,100.0585784210427,99.88223251312611,100.32412902241735,101.4934645053946
2017-01-06 14:00:00,98.88658853032383,101.25223938458082,100.56428597254998,100.63050623429483,100.0585784210427,99.88223251312611,100.32412902241735,101.4934645053946
2017-01-06 15:00:00,98.88658853032383,101.25223938458082,100.56428597254998,100.63050623429483,100.0585784210427,99.88223251312611,100.32412902241735,101.4934645053946
2017-01-06 16:00:00,98.81295292004799,101.20252734005794,100.721867250832,100.63050623429483,100.06615507547623,99.80869649466408,100.31650245718397,101.45411219961602
2017-01-06 17:00:00,98.81295292004799,101.20252734005794,100.721867250832,100.63050623429483,100.06615507547623,99.80869649466408,100.31650245718397,101.45411219961602
2017-01-06 18:00:00,98.81295292004799,101.20252734005794,100.721867250832,100.63050623429483,100.06615507547623,99.80869649466408,100.31650245718397,101.45411219961602
2017-01-06 20:00:00,98.81295292004799,101.20252734005794,100.721867250832,100.63050623429483,100.07578552161064,99.80869649466408,100.32818063519755,101.47542082376403
2017-01-08 18:00:00,98.81295292004799,101.20252734005794,100.721867250832,100.63050623429483,100.07578552161064,99.80869649466408,100.32818063519755,101.47542082376403
2017-01-08 19:00:00,98.81295292004799,101.20252734005794,100.721867250832,100.63050623429483,100.07578552161064,99.80869649466408,100.32818063519755,101.47542082376403
2017-01-08 20:00:00,98.8705468267491,101.20252734005794,100.76093536785012,100.63050623429483,100.03401085794415,99.77347437632689,100.28623452641415,101.45313995669616
