,@ES.#,SW#.C,EX#.,@NQ.#,@YM.#,LF#.,XG#.,total
2023-11-09 00:00:00,195.62633939954594,135.8310625686375,170.1527598584845,232.42333051080885,180.0813149210192,159.53255018950188,215.97045438455243,689.6178118325505
2023-11-09 01:00:00,195.65135204868383,135.8310625686375,170.14080099696812,232.4404984009344,180.09848426851786,159.5459514224153,215.97045438455243,689.6786040907095
2023-11-09 02:00:00,195.64301117559168,135.8310625686375,170.1947313521559,232.38932604087879,180.10931063214588,159.6179971989139,215.98000007418435,689.765439042508
2023-11-09 03:00:00,195.65551750016064,135.83106256863755,170.1857622060186,232.38360341083694,180.12862614808182,159.60710869717175,215.98000007418435,689.7716806050915
2023-11-09 04:00:00,195.77353625439406,135.85836810572556,170.4524140606964,232.4458519177078,180.23095832705505,159.79481124853757,216.29907068124555,690.8550105953619
2023-11-09 05:00:00,195.82217196105108,135.85836810572556,170.41055804538905,232.47940128289105,180.27602786423896,159.826639176707,216.29907068124555,690.9722371172481
2023-11-09 06:00:00,195.77699126318302,135.83106256863755,170.44348842199582,232.40930668872628,180.22132627552426,159.9196934364359,216.29269754636277,690.8945662008657
2023-11-09 07:00:00,195.7888310224876,135.83106256863755,170.41957069896307,232.4369355777007,180.22135442358314,159.91977589162906,216.29269754636277,690.9102277293639
2023-11-09 08:00:00,195.77289573739054,135.80494422881418,170.46183247743537,232.63780583253634,180.10418667905012,160.06228986886742,216.35743110098875,691.2013859250827
2023-11-09 09:00:00,195.75200204450005,135.80494422881418,170.43791475440253,232.66938170564998,180.1040588399496,160.0364272245372,216.35743110098875,691.1621598988422
2023-11-09 10:00:00,195.7172166050508,135.83106256863755,170.438214675035,232.67693600514806,180.08387611697555,160.04141075012217,216.35767575279436,691.1463924737635
2023-11-09 11:00:00,195.76584289880827,135.8310625686375,170.438023661511,232.76179616414092,180.10820667442016,160.04141075012217,216.35767575279436,691.3040184704346
2023-11-09 12:00:00,195.3806330123587,135.79425945343186,170.36245092933393,232.25810084786738,179.8796741406462,159.80219584528342,216.28865084574602,689.7659650746676
2023-11-09 13:00:00,195.25976193930438,135.79425945343186,170.36286479196917,232.1436383078305,179.78807674791352,159.80219584528342,216.25214059112668,689.4029376768597
2023-11-09 14:00:00,194.99196060259882,135.78356112170064,170.30325260264993,231.74909683608666,179.62512474910926,159.74869747557887,216.14274690184203,688.3444402895663
2023-11-09 15:00:00,194.9933499252776,135.78356112170064,170.31509956033545,231.74436045511965,179.63013398152432,159.74869747557887,216.1474955791146,688.3626980986512
2023-11-09 16:00:00,195.00999552464236,135.78356112170064,170.27921156018465,231.71235591876626,179.6832388551434,159.74869747557887,216.14820050725973,688.3652609632759
2023-11-09 17:00:00,194.9849877164242,135.78356112170064,170.27921156018465,231.67643836309955,179.6617707162217,159.74869747557887,216.14820050725973,688.2828674604693
2023-11-09 18:00:00,194.972536427106,135.78356112170064,170.25506425199575,231.62307951181452,179.65025660502982,159.74869747557887,216.10214361942963,688.1353390126552
