,FADAUSDT,FAVAXUSDT,FBNBUSDT,FBTCUSDT,FETHUSDT,FSOLUSDT,FTRXUSDT,FXRPUSDT,FDOGEUSDT,total
2025-02-22 15:00:00,276.4901266071188,257.7033918851917,237.46448977102796,108.26517086345437,183.45173660295598,164.01262184418871,305.11881476311294,182.89825467969558,150.8729381873499,203.8823420862464
2025-02-22 16:00:00,276.4901266071188,257.7033918851917,237.46448977102796,108.26517086345437,183.45173660295598,164.01262184418871,305.11881476311294,182.89825467969558,150.8729381873499,203.8823420862464
2025-02-22 17:00:00,276.4901266071188,257.7033918851917,237.46448977102796,108.26517086345437,183.45173660295598,164.01262184418871,305.11881476311294,182.89825467969558,150.8729381873499,203.8823420862464
2025-02-22 18:00:00,276.4901266071188,257.7033918851917,237.46448977102796,108.26517086345437,183.45173660295598,164.01262184418871,305.11881476311294,182.89825467969558,150.8729381873499,203.8823420862464
2025-02-22 19:00:00,276.4901266071188,257.7033918851917,237.46448977102796,108.26517086345437,183.45173660295598,164.01262184418871,305.11881476311294,182.89825467969558,150.8729381873499,203.8823420862464
2025-02-22 20:00:00,276.4901266071188,257.7033918851917,239.11269900287175,108.26517086345437,183.45173660295598,164.01262184418871,304.6990295048341,182.89825467969558,150.8729381873499,203.9955679668986
2025-02-22 21:00:00,276.4901266071188,257.7033918851917,239.11269900287175,108.26517086345437,183.45173660295598,164.01262184418871,304.6990295048341,182.89825467969558,150.8729381873499,203.9955679668986
2025-02-22 22:00:00,276.4901266071188,257.7033918851917,239.11269900287175,108.26517086345437,183.45173660295598,164.01262184418871,304.6990295048341,182.89825467969558,150.8729381873499,203.9955679668986
2025-02-22 23:00:00,276.4901266071188,257.7033918851917,239.11269900287175,108.26517086345437,183.45173660295598,164.01262184418871,304.6990295048341,182.89825467969558,150.8729381873499,203.9955679668986
2025-02-23 00:00:00,276.4901266071188,257.7033918851917,239.11269900287175,108.26517086345437,183.45173660295598,164.01262184418871,304.6990295048341,182.89825467969558,150.8729381873499,203.9955679668986
2025-02-23 01:00:00,276.4901266071188,257.7033918851917,239.11269900287175,108.26517086345437,183.45173660295598,164.01262184418871,304.6990295048341,182.89825467969558,150.8729381873499,203.9955679668986
